"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","-9.68","","","","2"
"2014","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","-4.47","","","","2"
"2015","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","6.55","","","","2"
"2016","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","2.04","","","","2"
"2017","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","5.71","","","","2"
"2018","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","2.81","","","","2"
"2019","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","8.06","","","","2"
"2020","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","-2.56","","","","2"
"2021","Canada","2016A000011124","Percent change in violent crime severity index","Percent","239","units","0","v44312464","1.4","5.15","","","","2"
"2000","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","110.17","","","","2"
"2001","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","108.41","","","","2"
"2002","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","107.19","","","","2"
"2003","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","110.40","","","","2"
"2004","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","107.22","","","","2"
"2005","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","102.41","","","","2"
"2006","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","100.00","","","","2"
"2007","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","94.31","","","","2"
"2008","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","88.85","","","","2"
"2009","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","85.26","","","","2"
"2010","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","80.53","","","","2"
"2011","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","74.50","","","","2"
"2012","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","73.01","","","","2"
"2013","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","66.92","","","","2"
"2014","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","65.38","","","","2"
"2015","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","68.44","","","","2"
"2016","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","70.10","","","","2"
"2017","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","70.66","","","","2"
"2018","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","72.58","","","","2"
"2019","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","75.78","","","","2"
"2020","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","68.66","","","","2"
"2021","Canada","2016A000011124","Non-violent crime severity index","Index","160","units","0","v44312465","1.5","66.73","","","","2"
"2000","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-4.86","","","","2"
"2001","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-1.60","","","","2"
"2002","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-1.13","","","","2"
"2003","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","2.99","","","","2"
"2004","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-2.88","","","","2"
"2005","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-4.49","","","","2"
"2006","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-2.35","","","","2"
"2007","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-5.69","","","","2"
"2008","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-5.79","","","","2"
"2009","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-4.04","","","","2"
"2010","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-5.55","","","","2"
"2011","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-7.49","","","","2"
"2012","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-2.00","","","","2"
"2013","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-8.34","","","","2"
"2014","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-2.30","","","","2"
"2015","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","4.68","","","","2"
"2016","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","2.43","","","","2"
"2017","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","0.80","","","","2"
"2018","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","2.72","","","","2"
"2019","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","4.41","","","","2"
"2020","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-9.40","","","","2"
"2021","Canada","2016A000011124","Percent change in non-violent crime severity index","Percent","239","units","0","v44312466","1.6","-2.81","","","","2"
"2000","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","103.53","","","","2"
"2001","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","105.96","","","","2"
"2002","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","101.10","","","","2"
"2003","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","106.03","","","","2"
"2004","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","100.84","","","","2"
"2005","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","97.31","","","","2"
"2006","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","100.00","","","","2"
"2007","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","101.45","","","","2"
"2008","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","95.66","","","","2"
"2009","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","95.55","","","","2"
"2010","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","90.01","","","","2"
"2011","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","81.72","","","","2"
"2012","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","77.42","","","","2"
"2013","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","66.16","","","","2"
"2014","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","60.62","","","","2"
"2015","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","60.42","","","","2"
"2016","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","59.89","","","","2"
"2017","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","62.68","","","","2"
"2018","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","56.58","","","","2"
"2019","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","55.10","","","","2"
"2020","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","42.99","","","","2"
"2021","Canada","2016A000011124","Youth crime severity index","Index","160","units","0","v53079455","1.7","40.96","","","","2"
"2000","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","4.22","","","","2"
"2001","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","2.35","","","","2"
"2002","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-4.59","","","","2"
"2003","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","4.88","","","","2"
"2004","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-4.89","","","","2"
"2005","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-3.50","","","","2"
"2006","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","2.76","","","","2"
"2007","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","1.45","","","","2"
"2008","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-5.71","","","","2"
"2009","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-0.11","","","","2"
"2010","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-5.80","","","","2"
"2011","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-9.21","","","","2"
"2012","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-5.26","","","","2"
"2013","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-14.54","","","","2"
"2014","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-8.37","","","","2"
"2015","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-0.33","","","","2"
"2016","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-0.88","","","","2"
"2017","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","4.66","","","","2"
"2018","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-9.73","","","","2"
"2019","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-2.62","","","","2"
"2020","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-21.98","","","","2"
"2021","Canada","2016A000011124","Percent change in youth crime severity index","Percent","239","units","0","v53079456","1.8","-4.72","","","","2"
"2000","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","89.31","","","","2"
"2001","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","91.38","","","","2"
"2002","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","87.26","","","","2"
"2003","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","92.62","","","","2"
"2004","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","87.84","","","","2"
"2005","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","94.11","","","","2"
"2006","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","100.00","","","","2"
"2007","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","102.05","","","","2"
"2008","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","95.73","","","","2"
"2009","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","96.69","","","","2"
"2010","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","93.24","","","","2"
"2011","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","87.47","","","","2"
"2012","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","82.34","","","","2"
"2013","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","71.23","","","","2"
"2014","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","64.84","","","","2"
"2015","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","66.39","","","","2"
"2016","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","70.93","","","","2"
"2017","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","80.51","","","","2"
"2018","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","77.04","","","","2"
"2019","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","79.82","","","","2"
"2020","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","66.88","","","","2"
"2021","Canada","2016A000011124","Youth violent crime severity index","Index","160","units","0","v53079457","1.9","64.20","","","","2"
"2000","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","6.95","","","","2"
"2001","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","2.32","","","","2"
"2002","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-4.51","","","","2"
"2003","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","6.14","","","","2"
"2004","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-5.16","","","","2"
"2005","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","7.14","","","","2"
"2006","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","6.26","","","","2"
"2007","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","2.05","","","","2"
"2008","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-6.19","","","","2"
"2009","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","1.00","","","","2"
"2010","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-3.57","","","","2"
"2011","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-6.19","","","","2"
"2012","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-5.86","","","","2"
"2013","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-13.49","","","","2"
"2014","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-8.97","","","","2"
"2015","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","2.39","","","","2"
"2016","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","6.84","","","","2"
"2017","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","13.51","","","","2"
"2018","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-4.31","","","","2"
"2019","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","3.61","","","","2"
"2020","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-16.21","","","","2"
"2021","Canada","2016A000011124","Percent change in youth violent crime severity index","Percent","239","units","0","v53079920","1.10","-4.01","","","","2"
"2000","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","114.36","","","","2"
"2001","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","117.07","","","","2"
"2002","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","111.65","","","","2"
"2003","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","116.23","","","","2"
"2004","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","110.74","","","","2"
"2005","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","99.75","","","","2"
"2006","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","100.00","","","","2"
"2007","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","100.99","","","","2"
"2008","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","95.61","","","","2"
"2009","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","94.68","","","","2"
"2010","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","87.56","","","","2"
"2011","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","77.29","","","","2"
"2012","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","73.59","","","","2"
"2013","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","62.27","","","","2"
"2014","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","57.37","","","","2"
"2015","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","55.93","","","","2"
"2016","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","51.80","","","","2"
"2017","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","49.93","","","","2"
"2018","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","42.10","","","","2"
"2019","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","37.72","","","","2"
"2020","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","26.30","","","","2"
"2021","Canada","2016A000011124","Youth non-violent crime severity index","Index","160","units","0","v53079447","1.11","24.72","","","","2"
"2000","Canada","2016A000011124","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079448","1.12","2.66","","","","2"
"2001","Canada","2016A000011124","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079448","1.12","2.37","","","","2"
"2002","Canada","2016A000011124","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079448","1.12","-4.63","","","","2"
"2003","Canada","2016A000011124","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079448","1.12","4.10","","","","2"
"2004","Canada","2016A000011124","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079448","1.12","-4.72","","","","2"
"2005","Canada","2016A000011124","Percent change in youth non-violent crime severity index","Percent","239","units","0","v53079448","1.12","-9.92","","","","2"
