2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Common-law Status","   Not in a common-law relationship","","775","400","370","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Common-law Status","   In a common-law relationship","","35","15","15","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Legal Marital Status","Total - Population 15 years and over","5","810","415","390","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Legal Marital Status","   Single","6","235","150","85","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Legal Marital Status","   Married","7","475","235","235","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Legal Marital Status","   Separated","8","15","5","5","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Legal Marital Status","   Divorced","9","30","20","10","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Legal Marital Status","   Widowed","10","55","5","50","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language(s) First Learned and Still Understood","Total - All persons","19","975","510","460","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language(s) First Learned and Still Understood","   English only","","925","485","445","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language(s) First Learned and Still Understood","   French only","","10","10","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language(s) First Learned and Still Understood","   Other languages","20","40","25","15","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","960","510","450","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","920","485","435","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","15","10","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","25","10","15","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","930","500","435","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","815","435","370","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","75","35","40","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","45","20","20","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Immigration Characteristics","Total - All persons","","975","515","465","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Immigration Characteristics","   Canadian-born population","23","925","480","440","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Immigration Characteristics","   Foreign-born population","24","50","30","15","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Immigration Characteristics","      Immigrated before 1991","","45","25","20","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Immigration Characteristics","      Immigrated between 1991 and 2001","25","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Aboriginal Population","Total - All persons","","975","510","465","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Aboriginal Population","   Aboriginal identity population","27","15","10","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Aboriginal Population","   Non-Aboriginal population","","955","500","455","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","Total population by visible minority groups","","975","510","465","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","   Visible minority population","31","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Chinese","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      South Asian","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Black","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Filipino","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Latin American","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Southeast Asian","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Arab","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      West Asian","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Korean","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Japanese","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Visible Minority Status","   All others","30","975","515","465","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","Total - Religion","","970","515","460","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Catholic","57","60","15","45","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Protestant","","735","385","350","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Christian Orthodox","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Christian, n.i.e.","58","80","50","30","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Muslim","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Jewish","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Buddhist","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Hindu","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Sikh","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Eastern religions","59","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   Other religions","60","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Religion","   No religious affiliation","61","95","65","35","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","School Attendance","Total population 15 years and over attending school full time","","115","30","90","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","School Attendance","   Age group 15-19 attending full time","50","90","25","70","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","School Attendance","   Age group 20-24 attending full time","","15","0","10","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","School Attendance","Total population 15 years and over attending school part time","","20","15","10","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","School Attendance","   Age group 15-19 attending part time","50","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","School Attendance","   Age group 20-24 attending part time","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","Total population aged 20-34","","145","90","60","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","34.5","44.4","16.7","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","48.3","50","50","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","10.3","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","6.9","0","16.7","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","6.9","0","16.7","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","Total population aged 35-44","","150","80","70","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","23.3","37.5","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","23.3","37.5","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","6.7","12.5","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","30","12.5","42.9","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","20","12.5","35.7","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","Total population aged 45-64","","270","145","125","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","37","48.3","28","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","22.2","10.3","32","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","22.2","31","16","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","7.4","0","8","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","11.1","6.9","16","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Earnings in 2000"," All persons with earnings (counts)","48","585","325","265","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Earnings in 2000"," Average earnings (all persons with earnings ($))","","17831","20598","14418","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Earnings in 2000"," Worked full year, full time (counts)","49","150","75","75","R",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Earnings in 2000"," Average earnings (worked full year, full time ($))","","25170","22636","27555","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Income in 2000","Persons 15 years of age and over with income","53","780","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Income in 2000","Median total income of persons 15 years of age and over ($)","54","17220","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Income in 2000","Composition of total income (100%)","62","100","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Income in 2000","   Earnings - % of income","","65.1","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Income in 2000","   Government transfers - % of income","","26.9","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Income in 2000","   Other money - % of income","","7.8","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","575","315","260","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","   English","","575","310","260","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","   French","","10","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","   Non-official language","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","   English and French","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Place of Work Status","Employed labour force 15 years and over","32","495","285","205","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Place of Work Status","   Worked at home","","65","45","20","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Place of Work Status","   Worked outside Canada","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Place of Work Status","   No fixed workplace address","","70","60","15","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Place of Work Status","   Worked at usual place","","355","185","165","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mode of Transportation to Work","Total -All modes","33","425","240","185","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mode of Transportation to Work","   Car, truck, van, as driver","","365","220","145","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mode of Transportation to Work","   Car, truck, van, as passenger","","50","15","35","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mode of Transportation to Work","   Public transit","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mode of Transportation to Work","   Walked or bicycled","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Mode of Transportation to Work","   Other method","","10","10","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Unpaid Work"," Persons reporting hours of unpaid work","34","710","350","360","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Unpaid Work"," Persons reporting hours of unpaid housework","35","710","345","365","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Unpaid Work"," Persons reporting hours looking after children, without pay","36","245","115","135","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","125","50","70","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Labour Force Indicators"," Participation rate","38","63.6","69.4","58.2","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Labour Force Indicators"," Employment rate","39","59.4","67.1","51.9","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Labour Force Indicators"," Unemployment rate","40","5.7","3.4","10.9","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","Total - Experienced labour force","41","525","290","230","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","   Agriculture and other resource-based industries","","185","145","40","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","   Manufacturing and construction industries","","140","90","55","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","   Wholesale and retail trade","","55","30","30","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","   Finance and real estate","","0","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","   Health and education","","35","0","40","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","   Business services","","45","10","30","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Industry","   Other services","","55","20","30","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","Total - Experienced labour force","41","520","295","230","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Management occupations","","20","0","10","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Business, finance and administration occupations","","75","0","70","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Natural and applied sciences and related occupations","","0","10","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Health occupations","","15","0","15","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Social science, education, government service and religion","","0","0","10","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Art, culture, recreation and sport","","10","0","0","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Sales and service occupations","","70","10","60","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Trades, transport and equipment operators and related occupations","","60","55","10","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Occupations unique to primary industry","","185","150","30","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Occupation","   Occupations unique to processing, manufacturing and utilities","","80","55","30","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","Total number of families","","280","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Number of married-couple families","","225","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Average number of persons in married-couple families","","3.1","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Number of common-law couple families","11","20","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","0","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Number of lone-parent families","12","40","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.6","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Number of female lone-parent families","12","10","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Number of male lone-parent families","12","25","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.2","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","44898","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","45005","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","30709","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","Total - All private households","","380","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","130","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","110","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   One-person households","","95","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   Other household types","15","45","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","Median household income, 2000 ($) - All households","","35032","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","15680","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","45023","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","Number of rented dwellings","55","10","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","0","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","Number of owner-occupied dwellings","56","360","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","372","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","375","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","370","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","10","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","335","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","40","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","93942","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Health Status","Self-rated health, 2005","62","","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Health Status","   Low 95% confidence interval","","","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Health Status","   High 95% confidence interval","","","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Health Status","Adult obesity, 2005","63","","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Health Status","   Low 95% confidence interval","","","","","",
"1101001","Prince Edward Island","KINGS COUNTY","LOT 64","Township and Royalty","Health Status","   High 95% confidence interval","","","","","",
"1101002","Prince Edward Island","KINGS COUNTY","MURRAY HARBOUR","Community","Population and Dwelling Counts","Population in 2001","1","357","","","",
"1101002","Prince Edward Island","KINGS COUNTY","MURRAY HARBOUR","Community","Population and Dwelling Counts"," Population in 1996","2","356","","","",
"1101002","Prince Edward Island","KINGS COUNTY","MURRAY HARBOUR","Community","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","0.3","","","",
"1101002","Prince Edward Island","KINGS COUNTY","MURRAY HARBOUR","Community","Population and Dwelling Counts"," Total private dwellings","","176","","","",
